Date,International_Reserves_US,CPI_Index_US,Industrial_Production_Index_France,Exchange_Rate_France,International_Reserves_France,CPI_Index_France,Nominal_Exchange_Growth,Real_Exchange_Rate,Real_Exchange_Growth,Real_Exchange_Index,France_Inflation,Industrial_Production_Growth,Industrial_Production_YoY,France_Reserves_Index,US_Inflation,US_Reserves_Index,Variable
1959-12-01,21504.5,13.4828059828805,35.3657254822736,4.93706000393706,1735.74,10.2089806260888,,6.520280975831838,,,,,,98.97362208765267,,100.12291590038225,
1960-01-01,21478.1,13.436946098585,33.9972567515129,4.93706000393706,1753.74,10.3441461225783,0.0,6.413193353251567,-0.016423774217277365,-1.1797985888220093,0.013239862180175699,-0.038694773317929365,,100.0,-0.0034013605442166917,100.0,
1960-02-01,21395.7,13.4828059828805,34.7938281022542,4.93706000393706,1796.74,10.3679976772423,0.0,6.420277495338696,0.0011046200694286856,0.07935016530642948,0.0023058021784843064,0.023430459597474806,,102.45190279060749,0.003412969283275391,99.61635340183723,
1960-03-01,21344.7,13.4828059828805,34.9163775408298,4.93706000393706,1869.76,10.3679976772423,0.0,6.420277495338696,0.0,0.0,0.0,0.0035221602582917733,,106.61557585502983,0.0,99.37890223064426,
1960-04-01,21278.0,13.528665867176,35.7129488915712,4.93706000393706,1947.79,10.3839001214169,0.0,6.432249383996315,0.0018646995657605192,0.13395032634745827,0.0015338009005834152,0.02281368821292884,,111.06492410505548,0.0034013605442169137,99.06835334596636,
1960-05-01,21234.3,13.528665867176,35.7435862512151,4.93706000393706,2096.79,10.3600475109539,0.0,6.447058769647792,0.002302364968672199,0.16538993443633607,-0.0022970762607591455,0.0008578781812982328,,119.56105237948613,0.0,98.8648902835912,
1960-06-01,21169.8,13.5745257514715,35.7435862512151,4.93706000393706,2057.79,10.3520962888666,0.0,6.473881838993319,0.004160512615738465,0.29886960499376136,-0.0007674889597651946,0.0,,117.33723356940024,0.0033898305084736347,98.56458439061183,
1960-07-01,20999.4,13.5745257514715,33.0168612429081,4.93706000393706,2058.79,10.3918513435042,0.0,6.4491153640198835,-0.0038255988585182976,-0.2748111411523768,0.0038402902685861218,-0.07628571428571485,,117.39425456453066,0.0,97.77121812450822,
1960-08-01,20803.4,13.5745257514715,24.1524518526067,4.93706000393706,2168.79,10.4872617853561,0.0,6.39044295180889,-0.009097745799110935,-0.6535347791107043,0.00918127470246577,-0.26848128673059257,,123.66656402887544,0.0,96.85866068227638,
1960-09-01,20430.0,13.5745257514715,34.5691541315323,4.93706000393706,2180.79,10.5031631737317,0.0,6.380768064959282,-0.0015139618524986354,-0.10875515173785344,0.001516257408373578,0.43128964059196995,,124.35081597044031,0.0,95.12014563671833,
1960-10-01,20068.2,13.6662455200625,36.6014323212442,4.93706000393706,2206.82,10.5190656179063,0.0,6.414169909372041,0.005234768616052543,0.376038573370765,0.0015140623745018011,0.058788774002952904,,125.83507247368482,0.006756756756755022,93.43563909284342,
1960-11-01,19558.2,13.6662455200625,37.8371391602148,4.93706000393706,2269.9,10.5508694504566,0.0,6.394835466205556,-0.0030143328660867663,-0.2165340082371464,0.003023446540362018,0.033761160714286254,,129.4319568465109,0.0,91.06112738091359,
1960-12-01,19358.8,13.6662455200625,37.7145897216392,4.93706000393706,2271.91,10.5747241725176,0.0,6.380409839571379,-0.00225582451814621,-0.16204671033161475,0.0022609247676708133,-0.0032388663967611864,0.06641640196361664,129.546569046723,0.0,90.1327398606022,
1961-01-01,19056.2,13.6662455200625,36.4380330698101,4.93706000393706,2349.91,10.5826743388059,0.0,6.375616597562023,-0.0007512435924771355,-0.053965435626466454,0.0007518083837081413,-0.0338478202003788,0.07179333133072818,133.99420666689474,0.0,88.72386291152384,
1961-02-01,18978.0,13.6662455200625,37.1426923416198,4.93706000393706,2441.91,10.5906245050942,0.0,6.370830551931127,-0.000750679649200614,-0.05392492487217736,0.0007512435924770244,0.01933856502242226,0.06750807161725958,139.24013821889218,0.0,88.3597711156946,
1961-03-01,18988.2,13.6662455200625,37.581827829849,4.93706000393706,2609.93,10.5826743388059,0.0,6.375616597562023,0.0007512435924770244,0.053965435626458474,-0.000750679649200614,0.011822930987076763,0.07633811055864337,148.82080582070319,0.0,88.4072613499332,
1961-04-01,19165.1,13.6662455200625,37.5511904702051,4.93706000393706,2698.93,10.5747241725176,0.0,6.380409839571379,0.0007518083837081413,0.05400600729339906,-0.0007512435924771355,-0.0008152173913043015,0.051472690877894633,153.8956743873094,0.0,89.23089100060061,
1961-05-01,19196.9,13.6662455200625,37.775864440927,4.93706000393706,2835.94,10.5508694504566,0.0,6.394835466205556,0.0022609247676708133,0.1624130857525236,-0.002255824518146321,0.0059831384280657485,0.05685714285714161,161.70812093012648,0.0,89.37894878969742,
1961-06-01,19307.9,13.6662455200625,37.9596885987904,4.93706000393706,3006.94,10.5270168399937,0.0,6.409325185531382,0.002265847089014006,0.16276667973753575,-0.0022607246326860064,0.004866180048662017,0.061999999999998945,171.4587110974261,0.0,89.89575427994097,
1961-07-01,19234.6,13.7579652886536,33.6500333422153,4.93706000393706,3206.94,10.6065248376709,0.0,6.403973139338028,-0.0008350405133813465,-0.059984970949012235,0.007552756767248425,-0.11353241861716501,0.019177234766469597,182.86291012350748,0.006711409395978807,89.55447642016752,
1961-08-01,19641.5,13.7121054043581,26.3481292937528,4.93706000393706,3246.95,10.6701367259674,0.0,6.344575416439929,-0.009275136170268095,-0.6662775815136787,0.005997429815142619,-0.21699544764795142,0.0909090909090926,185.14432013867506,-0.003333333333332411,91.44896429386212,
1961-09-01,19520.9,13.7579652886536,36.0295349412248,4.93706000393706,3260.45,10.7257878899857,0.0,6.332765560801766,-0.001861409923122892,-0.13371401551596143,0.005215599897878009,0.36744186046511795,0.04224519940915816,185.91410357293555,0.00334448160535028,90.88746211257049,
1961-10-01,19171.9,13.7579652886536,38.1230878502246,4.93706000393706,3285.45,10.8450509423006,0.0,6.263124122103674,-0.010997002499058994,-0.7899675103919387,0.011119281262894631,0.058106575963720486,0.041573660714288696,187.33962845119572,0.0,89.26255115675968,
1961-11-01,18827.9,13.7579652886536,39.2056078909756,4.93706000393706,3312.45,10.9563638283271,0.0,6.199492936383914,-0.010159655864905304,-0.7298168797110725,0.010263933901161204,0.028395392445751844,0.03616734143049927,188.8791953197167,0.0,87.66091972753644,
1961-12-01,18752.9,13.7579652886536,40.308552838156,4.93706000393706,3365.46,10.9961252177585,0.0,6.177075907836196,-0.0036159454938896607,-0.2597507329624951,0.0036290680059929414,0.028132326126596663,0.06877877064717164,191.90187827157962,0.0,87.31172682872322,
1962-01-01,18649.8,13.7579652886536,39.0422086395415,4.93706000393706,3425.46,11.0676767143536,0.0,6.137141688831225,-0.006464906632329237,-0.46440529568802663,0.006506973609171629,-0.031416265518115494,0.0714686098654711,195.323137979404,0.0,86.831702990488,
1962-02-01,18512.0,13.8038251729491,39.7775052709951,4.93706000393706,3470.5,11.0789526474159,0.0,6.151331748728273,0.0023121610379099877,0.16609363314223935,0.0010188166273121801,0.01883337692911402,0.07093758592246391,197.89136360007754,0.003333333333332522,86.19011923773519,
1962-03-01,18328.7,13.8038251729491,40.1553660399365,4.93706000393706,3619.48,11.1465765718207,0.0,6.114012918997496,-0.006066788665477607,-0.43580656988588246,0.0061038192469009545,0.009499358151475956,0.06847826086956577,206.3863514546056,0.0,85.3366917930357,
1962-04-01,18192.4,13.8496850572446,40.1553660399365,4.93706000393706,3536.48,11.1691178799556,0.0,6.1219450719521715,0.0012973726192218038,0.09319650678855583,0.00202226288848939,0.0,0.06935001359804227,201.65360885878178,0.003322259136211647,84.70209189825917,
1962-05-01,18124.5,13.8496850572446,40.696626060312,4.93706000393706,3890.48,11.2029245631632,0.0,6.103471087190876,-0.003017665879743836,-0.21677343461728982,0.0030267997500743604,0.013479145473040521,0.07731819410651508,221.8390411349459,0.0,84.38595592720027,
1962-06-01,18490.3,13.8496850572446,40.2166407592243,4.93706000393706,3972.49,11.248007179433,0.0,6.079008047601004,-0.004008053653471233,-0.2879177454420799,0.00402418279402128,-0.011794228356335146,0.05945655098197555,226.51533294559053,0.0,86.08908609234523,
1962-07-01,17784.5,13.8955449415401,35.8661356897907,4.93706000393706,3770.49,11.2930897957029,0.0,6.074789132544712,-0.0006940137310653682,-0.04985433979436148,0.004008053653480337,-0.10817673946165529,0.06585735963581385,214.9970919292483,0.003311258278144935,82.80294811924705,
1962-08-01,17638.6,13.8955449415401,27.4306493345039,4.93706000393706,3852.49,11.2818244206303,0.0,6.080855064393458,0.0009985419602878132,0.07173006521167458,-0.0009975458688803451,-0.2351936218678825,0.04108527131783002,219.67281352994172,0.0,82.12365153342242,
1962-09-01,17610.3,13.9414048258356,38.7868973091757,4.93706000393706,3968.52,11.3269070369002,0.0,6.076641393815519,-0.0006929404719102639,-0.04977724243416394,0.003996039522425221,0.4139985107967252,0.07653061224489854,226.28895959492286,0.003300330033002341,81.9918894129369,
1962-10-01,17435.7,13.9414048258356,40.9519373906779,4.93706000393706,4054.53,11.3494483450351,0.0,6.064572485977968,-0.001986114870927591,-0.14267217090050957,0.0019900673733319607,0.05581885202738346,0.07420305384409276,231.19333538608916,0.0,81.17896834449976,
1962-11-01,17286.2,13.9414048258356,42.2182815892924,4.93706000393706,4157.53,11.4170617114501,0.0,6.028657276617794,-0.005922133743675118,-0.4254153120452089,0.0059574143482117314,0.030922693266833612,0.07684292784579583,237.06649788452108,0.0,80.4829104995321,
1962-12-01,17220.4,13.9414048258356,41.7689336478485,4.93706000393706,4048.54,11.46214432772,0.0,6.004945514241253,-0.0039331747167826725,-0.2825388317606727,0.003948705666072527,-0.010643444605710095,0.036230048137826154,230.851779625258,0.0,80.17655192963997,
1963-01-01,17177.9,13.9414048258356,40.3800400106584,4.93706000393706,4182.55,11.5523095602597,0.0,5.9580771970571,-0.007804952946367516,-0.5606672589458594,0.007866349433556019,-0.03325183374083196,0.03426628302380297,238.49316318268387,0.0,79.97867595364582,
1963-02-01,17114.3,13.9414048258356,40.8498128585316,4.93706000393706,4327.55,11.6199334846645,0.0,5.923403284120894,-0.00581964814979774,-0.418053279577427,0.005853714709777913,0.01163378856854047,0.02695763799743367,246.7612074765929,0.0,79.6825603754522,
1963-03-01,17188.5,13.9872647101311,36.4073957101662,4.93706000393706,4436.55,11.6537507258618,0.0,5.925642892946111,0.00037809494268614685,0.02716037580159832,0.002910278379986364,-0.10875000000000223,-0.0933367243133274,252.97649594580727,0.0032894736842097316,80.02802855001141,
1963-04-01,17139.9,13.9872647101311,41.6668091157022,4.93706000393706,4493.56,11.6762920339967,0.0,5.9142033244633785,-0.0019305193865715164,-0.13867848022256707,0.0019342535004527317,0.14446002805049285,0.0376398779247209,256.22726287819177,0.0,79.80175155158045,
1963-05-01,17113.6,13.9872647101311,43.3620763493312,4.93706000393706,4643.57,11.7213746502666,0.0,5.891456183707761,-0.003846188490261526,-0.2762901932967659,0.0038610387731514706,0.040686274509802445,0.06549560853199532,264.7809823577041,0.0,79.67930124172995,
1963-06-01,17064.7,14.0331245944266,43.6582374925556,4.93706000393706,4692.57,11.800263949744,0.0,5.871256648196592,-0.0034286150794142767,-0.24629388950388245,0.00673037948459454,0.006829957607160875,0.08557643473844645,267.57501111909403,0.003278688524589235,79.45162747170374,
1963-07-01,16815.1,14.0789844787222,38.5724357916684,4.93706000393706,4654.47,11.8453465660138,0.0,5.8680251167476944,-0.0005503986016163198,-0.03953777523277401,0.0038204752420625265,-0.11649122807017598,0.075455580865603,265.40251120462557,0.003267973856215356,78.28951350445337,
1963-08-01,16773.9,14.0789844787222,25.7762319137334,4.93706000393706,4735.49,11.8904291822837,0.0,5.845776472855627,-0.003791504543593005,-0.272361982749225,0.003805934762537877,-0.33174477098226085,-0.06031273268801096,270.02235223009114,0.0,78.09769020537199,
1963-09-01,16838.0,14.0789844787222,43.0659152061069,4.93706000393706,4767.49,11.9693184817611,0.0,5.807247193887257,-0.006590960011433555,-0.4734603153696217,0.00663468898119679,0.6707606973058646,0.11032122169562975,271.84702407426414,0.0,78.39613373622434,
1963-10-01,16947.8,14.1248443630177,44.648845454375,4.93706000393706,4788.51,11.991859789896,0.0,5.81521176767322,0.001371488679584143,0.0985206193991973,0.0018832574443774508,0.036755987668958934,0.09027431421446375,273.0456053919053,0.0032573289902271263,78.90735214008689,
1963-11-01,16817.1,14.1248443630177,44.9450065975993,4.93706000393706,4867.51,12.0256770310933,0.0,5.798858890537711,-0.0028120862642379008,-0.20200566339395398,0.0028200163936034084,0.006633119853612701,0.06458635703918514,277.5502640072075,0.0,78.2988253150884,
1963-12-01,16843.0,14.1707042473132,44.9960688636725,4.93706000393706,4907.54,12.0482183392282,0.0,5.806801901924423,0.0013697542114143868,0.09839602421955325,0.001874431524862663,0.001136105430584733,0.07726161369193174,279.83281444227765,0.0032467532467523874,78.41941326281189,
1964-01-01,16880.9,14.1707042473132,44.761182439736,4.93706000393706,4931.55,12.0933009554981,0.0,5.785154725288108,-0.0037278999700577353,-0.26779296072622394,0.0037418492096141787,-0.005220154334996563,0.10849772382397815,281.20188853535876,0.0,78.59587207434551,
1964-02-01,16770.5,14.1707042473132,45.76200285477,4.93706000393706,4954.31,12.1045663305707,0.0,5.77977064658148,-0.000930671513951653,-0.06685460505551348,0.0009315384702701657,0.02235911476157848,0.12024999999999952,282.4996863845268,0.0,78.08186012729246,
1964-03-01,16894.0,14.1707042473132,45.2922300068969,4.93706000393706,4978.57,12.115842263633,0.0,5.774391548248223,-0.000930676779785089,-0.06685498332562208,0.0009315437459187503,-0.01026556572193682,0.24403927068723985,283.88301572639045,0.0,78.65686443400489,
1964-04-01,16898.9,14.1707042473132,46.1092262640675,4.93706000393706,5034.58,12.1271076387056,0.0,5.769027475581841,-0.0009289416246824889,-0.06673033880029236,0.0009298053595838685,0.01803833145433975,0.10661764705882337,287.0767616636445,0.0,78.67967837006069,
