Date,International_Reserves_US,CPI_Index_US,Industrial_Production_Index_France,Exchange_Rate_France,International_Reserves_France,CPI_Index_France
1974-05-01,14869.4807927516,22.2879037676188,76.6138240161762,4.86854917258367,8143.55304974914,20.7332418307554
1974-06-01,14946.2171460284,22.4713433048008,76.1440511683031,4.90003920055371,8168.03806093375,20.9648102201341
1974-07-01,14911.9068463669,22.6547828419829,66.5647700529774,4.76553564643374,8308.83591645394,21.2272607295571
1974-08-01,15460.1359010438,22.929942147756,47.3959953691114,4.78194338201903,8488.78311320798,21.3970754368368
1974-09-01,15893.1802699469,23.205101453529,72.2326815870986,4.80053766021794,8585.31848327495,21.6286438262155
1974-10-01,15889.6951457309,23.4344008750066,74.8062197971861,4.73238370189449,8946.89254136558,21.8910943356385
1974-11-01,15839.2019939946,23.6178404121886,73.4581759728546,4.67639356550114,8986.52264261674,22.0917806049728
1974-12-01,15883.8475491293,23.8012799493707,71.1195241867036,4.52304491404057,8786.87085652196,22.2770416512696
1975-01-01,15948.0125553613,23.8929997179617,69.5978686577233,4.36814746884935,21827.0426813491,22.5240458216755
1975-02-01,16132.2953258836,24.0764392551438,71.0684619206305,4.27533133836149,21971.7422115748,22.693871086945
1975-03-01,16255.8009837789,24.1681590237348,69.7816928155867,4.20097462628974,22165.3600824861,22.8791215752521
1975-04-01,16182.6316473342,24.2598787923258,68.9034218391282,4.20062169218687,22405.0988071402,23.0798184025761
1975-05-01,16279.8525817364,24.3974584452123,65.6864990765189,4.05597241955206,22880.1397643784,23.2496331098559
1975-06-01,16241.4712775831,24.5808979823944,68.5459859766161,4.00464538881121,23446.8386676052,23.4194478171356
1975-07-01,16083.5558149488,24.8560572881675,57.976096899471,4.22672133244122,23260.94952713,23.5892730824051
1975-08-01,16116.6849755356,24.901917172463,40.0940913206488,4.37675070047167,23609.5196341148,23.7436520086575
1975-09-01,16291.6928018601,25.0394968253495,65.8601107811676,4.47087226737921,23831.6264754334,23.9443488359816
1975-10-01,16567.6899488405,25.177076478236,69.9553045202354,4.40645104452307,24875.4483725746,24.1295993242887
1975-11-01,16591.9447334418,25.3605160154181,70.7110260581183,4.40839358157329,25379.2168498073,24.2839782505411
1975-12-01,16225.896589341,25.4522357840091,73.2232895489179,4.45871232407966,22590.1408775232,24.4229213957662
1976-01-01,16622.4583865389,25.4980956683046,72.8760661396205,4.4764761182003,22297.6204553622,24.6853719051892
1976-02-01,16661.4878566279,25.5898154368956,74.6326080925373,4.47407274862306,21389.62361665,24.855186612469
1976-03-01,16941.1636137084,25.6356753211912,75.0921684871958,4.61744470609965,21182.6951254282,25.0713192208203
1976-04-01,17436.869839021,25.7273950897822,74.8062197971861,4.6704964739933,19743.1088845031,25.2874518291717
1976-05-01,17955.3301562899,25.9108346269642,73.5194506921423,4.73731583707126,19706.7113664449,25.4572665364514
1976-06-01,18476.495244305,26.0484142798508,74.9798315018348,4.8423805144953,18271.9228096674,25.565338119622
1976-07-01,18245.4015825201,26.1859939327373,64.5733416761239,4.96746311683312,18021.1919113675,25.812342290028
1976-08-01,18586.282936481,26.3235735856238,45.0573435829604,4.91787154543709,17974.2081483951,25.9976033363248
1976-09-01,18945.8841135667,26.4152933542149,75.8581024782932,4.98206456780501,18004.3565415376,26.2754790687853
1976-10-01,19013.03351695,26.5528730071014,75.5619413350689,4.98952200404099,18229.7572067792,26.522493797181
1976-11-01,19416.1743206533,26.5987328913969,79.8920214980732,4.98628770904943,18249.7673858886,26.7386264055324
1976-12-01,18747.0016461166,26.6904526599879,78.2478165305173,4.97314501690869,18459.756334544,26.8312516496859
1977-01-01,19087.4088879564,26.8280323128745,78.952475802327,4.97933575685801,18584.1496627954,26.9084411128121
1977-02-01,19121.9675473989,27.1031916186475,79.5958603548489,4.98132005006134,18621.1931354304,27.0937021591089
